CustomerKey,GeographyKey,City,Country,Title,full name,BirthDate,Gender,EmailAddress,DateFirstPurchase
18602,329,Imperial Beach,United States,NULL,PatrickRamirez,1975-11-15,Male,patrick13@adventure-works.com,2021-04-10
18603,53,Metchosin,Canada,NULL,GabrielleHenderson,1975-03-09,Female,gabrielle27@adventure-works.com,2021-04-04
18604,52,Langley,Canada,NULL,PaigeAlexander,1969-11-19,Female,paige18@adventure-works.com,2021-02-08
18605,612,Burien,United States,NULL,DavidWright,1970-05-16,Male,david35@adventure-works.com,2021-11-03
18606,632,Port Orchard,United States,NULL,WyattGreen,1970-04-24,Male,wyatt34@adventure-works.com,2021-11-11
18607,546,Oregon City,United States,NULL,KatherineTaylor,1969-12-11,Female,katherine79@adventure-works.com,2021-11-26
18608,385,Woodland Hills,United States,NULL,IanPhillips,1969-10-15,Male,ian36@adventure-works.com,2021-11-25
18609,547,Portland,United States,NULL,AlyssaCook,1980-12-08,Female,alyssa29@adventure-works.com,2021-11-15
18610,311,Concord,United States,NULL,BaileyRivera,1968-07-10,Female,bailey14@adventure-works.com,2021-12-26
18611,548,Salem,United States,NULL,TaylorFoster,1969-02-24,Female,taylor40@adventure-works.com,2021-12-05
18612,315,Downey,United States,NULL,AlyssaFlores,1979-11-16,Female,alyssa58@adventure-works.com,2021-08-20
18613,315,Downey,United States,NULL,CodyMurphy,1974-05-14,Male,cody15@adventure-works.com,2021-12-16
18614,345,Newport Beach,United States,NULL,SethWright,1973-11-12,Male,seth28@adventure-works.com,2021-12-20
18615,383,West Covina,United States,NULL,CharlesPeterson,1979-09-06,Male,charles53@adventure-works.com,2021-12-13
18616,348,Oakland,United States,NULL,SpencerButler,1968-08-04,Male,spencer16@adventure-works.com,2021-11-26
18617,65,Shawnee,Canada,NULL,CarlosLopez,1969-01-30,Male,carlos41@adventure-works.com,2021-04-12
18618,200,Paris,France,NULL,MitchellRai,1978-05-20,Male,mitchell15@adventure-works.com,2022-01-21
18619,135,Salzgitter,Germany,NULL,DominicMehta,1978-09-01,Male,dominic14@adventure-works.com,2021-07-13
18620,266,Reading,United Kingdom,NULL,RandallNavarro,1979-01-15,Male,randall11@adventure-works.com,2020-11-26
18621,275,Wokingham,United Kingdom,NULL,CassandraPrasad,1979-04-17,Female,cassandra10@adventure-works.com,2020-11-15
18622,229,Berks,United Kingdom,NULL,ByronRubio,1978-05-17,Male,byron15@adventure-works.com,2021-11-24
18623,184,Metz,France,NULL,AnneTorres,1978-03-06,Female,anne13@adventure-works.com,2021-08-10
18624,224,Tremblay-en-France,France,NULL,JayPerez,1983-11-01,Male,jay28@adventure-works.com,2021-03-01
18625,244,London,United Kingdom,NULL,DerrickMoreno,1977-12-11,Male,derrick6@adventure-works.com,2020-11-13
18626,118,Frankfurt,Germany,NULL,TonyPal,1978-03-08,Male,tony15@adventure-works.com,2020-06-23
18627,245,London,United Kingdom,NULL,KristineGomez,1983-09-06,Female,kristine2@adventure-works.com,2020-11-26
18628,180,Colomiers,France,NULL,SuzanneYang,1977-03-14,Female,suzanne6@adventure-works.com,2021-06-02
18629,261,Newcastle upon Tyne,United Kingdom,NULL,MartinSrini,1976-08-21,Male,martin13@adventure-works.com,2021-08-20
18630,198,Paris,France,NULL,PriscillaShe,1976-08-19,Female,priscilla0@adventure-works.com,2021-12-16
18631,278,York,United Kingdom,NULL,CarlyShan,1976-07-04,Female,carly10@adventure-works.com,2021-12-04
18632,240,High Wycombe,United Kingdom,NULL,RussellTang,1982-10-05,Male,russell8@adventure-works.com,2021-02-20
18633,273,Watford,United Kingdom,NULL,AdamJenkins,1982-09-20,Male,adam4@adventure-works.com,2020-11-20
18634,207,Chatou,France,NULL,VeronicaArun,1982-12-10,Female,veronica7@adventure-works.com,2019-11-10
18635,154,Bonn,Germany,NULL,ToniMartinez,1977-02-17,Female,toni18@adventure-works.com,2021-02-14
18636,156,Braunschweig,Germany,NULL,EdgarChapman,1976-12-12,Male,edgar2@adventure-works.com,2021-08-28
18637,53,Metchosin,Canada,NULL,ThomasSharma,1981-06-05,Male,thomas33@adventure-works.com,2021-03-30
18638,623,Kirkland,United States,NULL,AlyssaThompson,1979-12-07,Female,alyssa15@adventure-works.com,2021-11-22
18639,547,Portland,United States,NULL,MariaScott,1980-03-07,Female,maria56@adventure-works.com,2021-11-26
18640,618,Issaquah,United States,NULL,IsaacJames,1979-12-19,Male,isaac7@adventure-works.com,2021-03-08
18641,49,Cliffside,Canada,NULL,CameronGarcia,1981-05-11,Male,cameron34@adventure-works.com,2021-04-06
18642,62,Royal Oak,Canada,NULL,BriannaThompson,1980-09-16,Female,brianna14@adventure-works.com,2021-05-29
18643,369,Santa Monica,United States,NULL,JoshuaThomas,1936-12-22,Male,joshua12@adventure-works.com,2021-12-11
18644,49,Cliffside,Canada,NULL,CarrieRuiz,1971-08-15,Female,carrie1@adventure-works.com,2021-02-14
18645,631,Olympia,United States,NULL,JordanBryant,1971-09-18,Male,jordan15@adventure-works.com,2021-11-07
18646,300,Beverly Hills,United States,NULL,BlakeAdams,1977-03-08,Male,blake33@adventure-works.com,2021-11-16
18647,307,Chula Vista,United States,NULL,ChristyHuang,1958-12-17,Female,christy5@adventure-works.com,2021-07-06
18648,302,Burlingame,United States,NULL,HaileyTorres,1959-12-13,Female,hailey13@adventure-works.com,2021-08-17
18649,385,Woodland Hills,United States,NULL,JacksonPatterson,1961-02-10,Male,jackson13@adventure-works.com,2021-08-19
18650,315,Downey,United States,NULL,KyleFlores,1966-01-30,Male,kyle7@adventure-works.com,2021-08-25
18651,626,Lynnwood,United States,NULL,IsaiahMitchell,1971-10-30,Male,isaiah35@adventure-works.com,2021-08-11
18652,612,Burien,United States,NULL,MeredithDiaz,1961-03-03,Female,meredith25@adventure-works.com,2021-06-29
18653,611,Bremerton,United States,NULL,EmmanuelMadan,1971-10-03,Male,emmanuel7@adventure-works.com,2021-09-05
18654,339,Mill Valley,United States,NULL,ThomasLopez,1960-12-15,Male,thomas57@adventure-works.com,2021-11-11
18655,623,Kirkland,United States,NULL,EricDiaz,1961-04-07,Male,eric29@adventure-works.com,2021-11-28
18656,300,Beverly Hills,United States,NULL,CharlesClark,1961-10-22,Male,charles23@adventure-works.com,2021-09-04
18657,334,Lakewood,United States,NULL,AlexMorgan,1962-05-23,Male,alex17@adventure-works.com,2021-04-10
18658,641,Spokane,United States,NULL,DaltonTurner,1962-02-02,Male,dalton39@adventure-works.com,2021-07-26
18659,338,Los Angeles,United States,NULL,JasmineThompson,1961-12-01,Female,jasmine13@adventure-works.com,2021-05-11
18660,312,Coronado,United States,NULL,CristinaAnand,1962-04-22,Female,cristina19@adventure-works.com,2021-11-16
18661,638,Sedro Woolley,United States,NULL,DanielWalker,1963-05-31,Male,daniel14@adventure-works.com,2021-10-07
18662,314,Daly City,United States,NULL,KyleSharma,1963-05-17,Male,kyle26@adventure-works.com,2021-11-09
18663,339,Mill Valley,United States,NULL,JasonFlores,1962-09-21,Male,jason9@adventure-works.com,2021-07-24
18664,635,Renton,United States,NULL,RobertLong,1973-08-14,Male,robert23@adventure-works.com,2021-02-02
18665,612,Burien,United States,NULL,OliviaBrooks,1962-10-22,Female,olivia45@adventure-works.com,2021-08-01
18666,626,Lynnwood,United States,NULL,JordynHenderson,1968-11-08,Female,jordyn4@adventure-works.com,2021-06-27
18667,299,Berkeley,United States,NULL,KelliMa,1968-05-08,Female,kelli17@adventure-works.com,2021-10-02
18668,542,Lake Oswego,United States,NULL,BrianSanders,1962-11-14,Male,brian15@adventure-works.com,2022-01-24
18669,352,Palo Alto,United States,NULL,AdamGriffin,1964-06-10,Male,adam17@adventure-works.com,2021-08-08
18670,300,Beverly Hills,United States,NULL,MelanieBryant,1969-06-30,Female,melanie5@adventure-works.com,2021-11-10
18671,358,San Carlos,United States,NULL,MelanieKelly,1964-04-11,Female,melanie13@adventure-works.com,2021-03-08
18672,374,Torrance,United States,NULL,AnthonyLewis,1964-04-05,Male,anthony7@adventure-works.com,2021-08-22
18673,300,Beverly Hills,United States,NULL,JamesGreen,1969-08-21,Male,james63@adventure-works.com,2021-07-10
18674,70,Westminster,Canada,NULL,IsabelleBennett,1969-03-16,Female,isabelle1@adventure-works.com,2021-05-27
18675,326,Grossmont,United States,NULL,AbigailMartin,1975-10-31,Female,abigail55@adventure-works.com,2021-04-14
18676,626,Lynnwood,United States,NULL,JesseYoung,1964-09-03,Male,jesse41@adventure-works.com,2021-05-05
18677,49,Cliffside,Canada,NULL,LoganShan,1964-11-04,Male,logan4@adventure-works.com,2021-02-03
18678,372,Spring Valley,United States,NULL,SeanWatson,1970-11-05,Male,sean7@adventure-works.com,2021-06-15
18679,635,Renton,United States,NULL,SethWood,1978-01-23,Male,seth50@adventure-works.com,2021-11-20
18680,298,Bellflower,United States,NULL,DavidShan,1979-05-03,Male,david62@adventure-works.com,2021-11-03
18681,335,Lemon Grove,United States,NULL,JacquelineGriffin,1979-04-20,Female,jacqueline21@adventure-works.com,2021-03-24
18682,336,Lincoln Acres,United States,NULL,EmilyBennett,1979-01-05,Female,emily26@adventure-works.com,2021-09-26
18683,368,Santa Cruz,United States,NULL,RobertWalker,1979-02-20,Male,robert83@adventure-works.com,2021-06-07
18684,372,Spring Valley,United States,NULL,MakaylaWatson,1979-03-04,Female,makayla0@adventure-works.com,2021-11-13
18685,55,Newton,Canada,NULL,SeanRogers,1976-11-24,Male,sean27@adventure-works.com,2021-07-20
18686,60,Port Hammond,Canada,NULL,LoganColeman,1982-10-09,Male,logan8@adventure-works.com,2021-03-28
18687,302,Burlingame,United States,NULL,OliviaSmith,1982-01-16,Female,olivia0@adventure-works.com,2021-02-09
18688,632,Port Orchard,United States,NULL,AntonioBarnes,1969-01-06,Male,antonio3@adventure-works.com,2021-08-16
18689,616,Everett,United States,NULL,MiguelMiller,1963-12-29,Male,miguel5@adventure-works.com,2021-06-08
18690,611,Bremerton,United States,NULL,CarlosRivera,1934-10-06,Male,carlos19@adventure-works.com,2021-10-17
18691,5,Lane Cove,Australia,NULL,ClaudiaZheng,1980-03-20,Female,claudia17@adventure-works.com,2019-06-28
18692,6,Lavender Bay,Australia,NULL,PrestonMehta,1980-02-07,Male,preston13@adventure-works.com,2019-06-23
18693,21,Caloundra,Australia,NULL,AnnSubram,1974-12-17,Female,ann18@adventure-works.com,2019-06-07
18694,10,Newcastle,Australia,NULL,DerrickGomez,1975-01-18,Male,derrick1@adventure-works.com,2019-06-02
18695,36,Melton,Australia,NULL,AaronDiaz,1975-05-04,Male,aaron21@adventure-works.com,2019-06-01
18696,25,Hervey Bay,Australia,NULL,MindyBlack,1975-03-24,Female,mindy25@adventure-works.com,2019-06-12
18697,5,Lane Cove,Australia,NULL,TaraLal,1973-12-02,Female,tara8@adventure-works.com,2019-06-18
18698,10,Newcastle,Australia,NULL,JaclynChande,1974-01-03,Female,jaclyn38@adventure-works.com,2019-06-24
18699,23,Gold Coast,Australia,NULL,BlakeGriffin,1979-10-14,Male,blake68@adventure-works.com,2019-06-22
18700,37,Seaford,Australia,NULL,ErnestZhao,1974-04-05,Male,ernest10@adventure-works.com,2019-06-08
18701,39,Sunbury,Australia,NULL,KennethLal,1974-01-30,Male,kenneth8@adventure-works.com,2019-06-18
18702,2,Coffs Harbour,Australia,NULL,AdrianaSmith,1973-10-06,Female,adriana9@adventure-works.com,2019-06-29
18703,24,Hawthorne,Australia,NULL,VincentHuang,1978-09-06,Male,vincent6@adventure-works.com,2019-06-10
18704,16,Springwood,Australia,NULL,LaceyGoel,1972-08-20,Female,lacey8@adventure-works.com,2021-03-19
18705,22,East Brisbane,Australia,NULL,KarlGoel,1973-02-24,Male,karl20@adventure-works.com,2021-05-24
18706,4,Goulburn,Australia,NULL,DarrylZheng,1974-11-16,Male,darryl19@adventure-works.com,2019-07-16
18707,31,Hobart,Australia,NULL,MarshallShe,1974-10-26,Male,marshall21@adventure-works.com,2021-02-20
18708,9,Milsons Point,Australia,NULL,MicahZhao,1975-05-24,Male,micah21@adventure-works.com,2019-07-09
18709,38,South Melbourne,Australia,NULL,DarrenHernandez,1974-12-04,Male,darren25@adventure-works.com,2019-07-29
18710,17,St. Leonards,Australia,NULL,RicardoXie,1975-02-18,Male,ricardo3@adventure-works.com,2019-07-07
18711,34,Geelong,Australia,NULL,EmmaDiaz,1972-11-10,Female,emma67@adventure-works.com,2021-09-17
18712,26,Rockhampton,Australia,NULL,GlennGuo,1972-02-07,Male,glenn19@adventure-works.com,2021-03-29
18713,10,Newcastle,Australia,NULL,RosaYang,1972-05-14,Female,rosa5@adventure-works.com,2021-10-27
18714,16,Springwood,Australia,NULL,FranciscoLopez,1972-02-12,Male,francisco18@adventure-works.com,2021-03-11
18715,25,Hervey Bay,Australia,NULL,RafaelRai,1971-03-25,Male,rafael41@adventure-works.com,2021-07-09
18716,25,Hervey Bay,Australia,NULL,SethCampbell,1974-01-29,Male,seth43@adventure-works.com,2019-07-12
18717,38,South Melbourne,Australia,NULL,CassandraSuri,1970-07-21,Female,cassandra0@adventure-works.com,2021-08-17
18718,24,Hawthorne,Australia,NULL,SusanLiu,1970-12-08,Female,susan13@adventure-works.com,2019-07-30
18719,14,Rhodes,Australia,NULL,AlbertoSuarez,1970-04-19,Male,alberto18@adventure-works.com,2021-04-06
18720,31,Hobart,Australia,NULL,TaylorMiller,1969-06-26,Female,taylor53@adventure-works.com,2021-10-10
18721,7,Malabar,Australia,NULL,AndyGomez,1968-12-02,Male,andy6@adventure-works.com,2019-07-15
18722,17,St. Leonards,Australia,NULL,JonathonNavarro,1974-07-15,Male,jonathon7@adventure-works.com,2019-07-08
18723,13,Port Macquarie,Australia,NULL,LaceyMa,1968-11-15,Female,lacey28@adventure-works.com,2019-07-24
18724,32,Bendigo,Australia,NULL,DeniseFernandez,1984-05-01,Female,denise16@adventure-works.com,2019-07-22
18725,31,Hobart,Australia,NULL,DeniseKapoor,1978-10-05,Female,denise4@adventure-works.com,2019-07-09
18726,8,Matraville,Australia,NULL,KatrinaAnand,1967-08-30,Female,katrina21@adventure-works.com,2019-07-10
18727,35,Melbourne,Australia,NULL,HaileyHernandez,1967-04-09,Female,hailey58@adventure-works.com,2021-07-13
18728,6,Lavender Bay,Australia,NULL,RogerLuo,1971-10-18,Male,roger33@adventure-works.com,2021-08-21
18729,36,Melton,Australia,NULL,EvanParker,1965-10-04,Male,evan23@adventure-works.com,2019-07-22
18730,7,Malabar,Australia,NULL,JohnathanArthur,1964-10-07,Male,johnathan8@adventure-works.com,2021-10-03
18731,3,Darlinghurst,Australia,NULL,BrettMalhotra,1964-12-29,Male,brett4@adventure-works.com,2019-07-27
18732,40,Warrnambool,Australia,NULL,ZacharyJai,1937-11-16,Male,zachary1@adventure-works.com,2022-01-27
18733,23,Gold Coast,Australia,NULL,RafaelGao,1971-04-22,Male,rafael16@adventure-works.com,2021-03-01
18734,20,Brisbane,Australia,NULL,BarbaraAshe,1980-11-07,Female,barbara50@adventure-works.com,2021-05-04
18735,28,Cloverdale,Australia,NULL,LatashaMoreno,1970-04-19,Female,latasha6@adventure-works.com,2019-07-11
18736,35,Melbourne,Australia,NULL,AshleyPatterson,1970-06-09,Female,ashley37@adventure-works.com,2019-07-26
18737,32,Bendigo,Australia,NULL,RickyGomez,1965-01-17,Male,ricky1@adventure-works.com,2019-07-27
18738,14,Rhodes,Australia,NULL,TamaraLuo,1974-04-08,Female,tamara17@adventure-works.com,2019-07-16
18739,34,Geelong,Australia,NULL,ChristyPal,1972-06-23,Female,christy29@adventure-works.com,2019-07-20
18740,31,Hobart,Australia,NULL,AdamHill,1964-03-03,Male,adam43@adventure-works.com,2019-07-08
18741,35,Melbourne,Australia,NULL,EdgarMartinez,1941-07-22,Male,edgar18@adventure-works.com,2021-11-17
18742,22,East Brisbane,Australia,NULL,DonGuo,1965-12-16,Male,don6@adventure-works.com,2021-06-27
18743,23,Gold Coast,Australia,NULL,GlennXu,1966-04-10,Male,glenn13@adventure-works.com,2021-04-03
18744,14,Rhodes,Australia,NULL,AprilRaje,1966-01-24,Female,april12@adventure-works.com,2021-06-04
18745,26,Rockhampton,Australia,NULL,BrookeJames,1968-10-14,Female,brooke8@adventure-works.com,2021-08-19
18746,36,Melton,Australia,NULL,ReginaldAlvarez,1968-11-11,Male,reginald12@adventure-works.com,2019-07-02
18747,27,Townsville,Australia,NULL,JacquelynDiaz,1961-11-06,Female,jacquelyn3@adventure-works.com,2019-07-02
18748,21,Caloundra,Australia,NULL,GabrielleStewart,1960-12-17,Female,gabrielle0@adventure-works.com,2022-01-14
18749,58,Newton,Canada,NULL,OliviaStewart,1982-02-11,Female,olivia24@adventure-works.com,2021-11-10
18750,331,La Jolla,United States,NULL,AlexandraPerry,1981-11-01,Female,alexandra31@adventure-works.com,2021-09-29
18751,299,Berkeley,United States,NULL,KariSchmidt,1981-12-01,Female,kari11@adventure-works.com,2021-02-15
18752,345,Newport Beach,United States,NULL,SamanthaWalker,1980-12-24,Female,samantha24@adventure-works.com,2021-03-22
18753,547,Portland,United States,NULL,JamesMoore,1986-05-15,Male,james73@adventure-works.com,2021-07-09
18754,300,Beverly Hills,United States,NULL,IsabellaMitchell,1981-03-25,Female,isabella41@adventure-works.com,2021-03-11
18755,50,Haney,Canada,NULL,ChristopherLewis,1982-02-21,Male,christopher21@adventure-works.com,2021-03-26
18756,71,Westminster,Canada,NULL,IsabellaThompson,1981-10-31,Female,isabella71@adventure-works.com,2021-07-31
18757,609,Bellingham,United States,NULL,FrederickSrini,1982-02-15,Male,frederick7@adventure-works.com,2021-02-08
18758,49,Cliffside,Canada,NULL,DevinPrice,1984-08-29,Male,devin66@adventure-works.com,2021-02-20
18759,66,Sooke,Canada,NULL,DevinPhillips,1983-08-11,Male,devin38@adventure-works.com,2021-05-19
18760,315,Downey,United States,NULL,MorganWood,1983-08-06,Female,morgan72@adventure-works.com,2021-02-27
18761,325,Glendale,United States,NULL,LuisWright,1984-04-04,Male,luis51@adventure-works.com,2021-08-23
18762,345,Newport Beach,United States,NULL,ArthurWilson,1983-11-19,Female,arthur44@adventure-works.com,2021-11-17
18763,7,Malabar,Australia,NULL,JulieChander,1954-08-20,Female,julie20@adventure-works.com,2021-05-15
18764,355,Redwood City,United States,NULL,NatalieScott,1983-06-23,Female,natalie56@adventure-works.com,2021-07-20
18765,648,Yakima,United States,NULL,NoahShan,1983-02-15,Male,noah25@adventure-works.com,2021-10-02
18766,3,Darlinghurst,Australia,NULL,FranciscoSai,1945-07-14,Male,francisco6@adventure-works.com,2019-07-16
18767,25,Hervey Bay,Australia,NULL,GaryAlonso,1951-12-07,Male,gary19@adventure-works.com,2019-07-14
18768,23,Gold Coast,Australia,NULL,DaltonGarcia,1947-08-23,Male,dalton15@adventure-works.com,2019-07-25
18769,5,Lane Cove,Australia,NULL,TheresaDominguez,1949-01-30,Female,theresa9@adventure-works.com,2019-07-18
18770,301,Burbank,United States,NULL,AaronHernandez,1981-12-03,Male,aaron50@adventure-works.com,2021-08-22
18771,325,Glendale,United States,NULL,RobertGreen,1981-07-02,Male,robert55@adventure-works.com,2021-10-22
18772,336,Lincoln Acres,United States,NULL,JuliaHill,1981-08-11,Female,julia19@adventure-works.com,2021-06-21
18773,336,Lincoln Acres,United States,NULL,CassidyPrice,1982-01-10,Female,cassidy0@adventure-works.com,2021-05-19
18774,385,Woodland Hills,United States,NULL,JustinFlores,1981-12-17,Male,justin9@adventure-works.com,2022-01-26
18775,546,Oregon City,United States,NULL,AndreaBell,1980-11-14,Female,andrea15@adventure-works.com,2021-02-02
18776,336,Lincoln Acres,United States,NULL,ConnorAllen,1981-04-04,Male,connor50@adventure-works.com,2021-05-31
18777,315,Downey,United States,NULL,RichardClark,1980-01-23,Male,richard13@adventure-works.com,2021-03-14
18778,343,National City,United States,NULL,MiguelWashington,1980-01-05,Male,miguel59@adventure-works.com,2021-09-22
18779,347,Novato,United States,NULL,JoseHill,1979-10-20,Male,jose48@adventure-works.com,2021-11-03
18780,347,Novato,United States,NULL,EvanCarter,1978-11-06,Male,evan35@adventure-works.com,2021-11-04
18781,372,Spring Valley,United States,NULL,HunterLewis,1977-10-11,Male,hunter54@adventure-works.com,2021-12-26
18782,326,Grossmont,United States,NULL,PatrickReed,1977-10-21,Male,patrick25@adventure-works.com,2021-12-18
18783,552,W. Linn,United States,NULL,MichaelMartin,1973-10-17,Male,michael46@adventure-works.com,2021-12-26
18784,369,Santa Monica,United States,NULL,TrinityBrooks,1973-09-30,Female,trinity1@adventure-works.com,2021-10-15
18785,60,Port Hammond,Canada,NULL,SaraRivera,1973-05-04,Female,sara18@adventure-works.com,2021-11-28
18786,298,Bellflower,United States,NULL,DustinChande,1973-04-14,Male,dustin15@adventure-works.com,2021-04-03
18787,618,Issaquah,United States,NULL,MyaWood,1968-11-10,Female,mya4@adventure-works.com,2021-09-17
18788,54,N. Vancouver,Canada,NULL,MadisonThompson,1973-08-30,Female,madison16@adventure-works.com,2021-11-21
18789,648,Yakima,United States,NULL,SethRobinson,1979-04-18,Male,seth17@adventure-works.com,2021-12-21
18790,635,Renton,United States,NULL,JuliaMartin,1985-03-25,Female,julia36@adventure-works.com,2021-11-18
18791,638,Sedro Woolley,United States,NULL,MeganBlue,1985-02-19,Female,megan34@adventure-works.com,2021-12-21
18792,552,W. Linn,United States,NULL,GabriellaPeterson,1985-02-20,Female,gabriella2@adventure-works.com,2021-11-24
18793,40,Warrnambool,Australia,NULL,AngelCox,1949-10-17,Male,angel10@adventure-works.com,2021-11-24
18794,337,Long Beach,United States,NULL,AndrewDavis,1984-09-16,Male,andrew14@adventure-works.com,2021-11-02
18795,62,Royal Oak,Canada,NULL,NathanAlexander,1984-03-03,Male,nathan15@adventure-works.com,2021-05-08
18796,18,Sydney,Australia,NULL,MarvinRuiz,1953-06-04,Male,marvin2@adventure-works.com,2021-10-09
18797,634,Redmond,United States,NULL,EvanMurphy,1983-09-21,Male,evan16@adventure-works.com,2022-01-21
18798,325,Glendale,United States,NULL,AndreaAllen,1983-12-11,Female,andrea45@adventure-works.com,2021-10-31
18799,331,La Jolla,United States,NULL,JacobLewis,1977-04-22,Male,jacob17@adventure-works.com,2021-04-04
18800,542,Lake Oswego,United States,NULL,JenniferPhillips,1982-10-08,Female,jennifer8@adventure-works.com,2021-11-06
18801,299,Berkeley,United States,NULL,DawnYuan,1976-09-17,Female,dawn30@adventure-works.com,2021-10-30
18802,611,Bremerton,United States,NULL,MarioShen,1982-10-07,Male,mario1@adventure-works.com,2021-11-26
18803,611,Bremerton,United States,NULL,CedricZheng,1977-05-26,Male,cedric19@adventure-works.com,2021-12-06
18804,347,Novato,United States,NULL,AaronGonzales,1982-05-22,Male,aaron16@adventure-works.com,2021-12-16
18805,536,Beaverton,United States,NULL,TracySimpson,1977-12-19,Female,tracy4@adventure-works.com,2022-01-27
18806,539,Corvallis,United States,NULL,KaitlynTorres,1978-03-08,Female,kaitlyn60@adventure-works.com,2021-11-30
18807,307,Chula Vista,United States,NULL,SpencerBennett,1970-01-11,Male,spencer2@adventure-works.com,2021-03-27
18808,310,Colma,United States,NULL,GabriellePerez,1961-10-24,Female,gabrielle55@adventure-works.com,2021-12-17
18809,536,Beaverton,United States,NULL,JasonKing,1961-10-06,Male,jason47@adventure-works.com,2021-04-01
18810,612,Burien,United States,NULL,CaseyDominguez,1939-12-22,Male,casey36@adventure-works.com,2021-11-09
18811,59,Oak Bay,Canada,NULL,SamuelPerry,1968-12-24,Male,samuel6@adventure-works.com,2021-02-22
18812,69,Victoria,Canada,NULL,KyleAdams,1979-09-30,Male,kyle45@adventure-works.com,2021-03-01
18813,607,Ballard,United States,NULL,KristyHernandez,1968-11-05,Female,kristy4@adventure-works.com,2022-01-20
18814,616,Everett,United States,NULL,EvanAdams,1980-01-10,Male,evan39@adventure-works.com,2021-07-10
18815,626,Lynnwood,United States,NULL,AbigailRogers,1968-12-13,Female,abigail5@adventure-works.com,2021-09-20
18816,546,Oregon City,United States,NULL,TaylorSmith,1968-12-12,Female,taylor47@adventure-works.com,2021-02-28
18817,633,Puyallup,United States,NULL,BrittanyRussell,1985-01-06,Female,brittany18@adventure-works.com,2021-12-24
18818,343,National City,United States,NULL,LucasTorres,1968-09-12,Male,lucas76@adventure-works.com,2021-12-20
18819,368,Santa Cruz,United States,NULL,MirandaBennett,1974-04-22,Female,miranda1@adventure-works.com,2021-12-05
18820,383,West Covina,United States,NULL,AlexandriaCook,1974-01-29,Female,alexandria42@adventure-works.com,2021-07-08
18821,55,Newton,Canada,NULL,JuanMorgan,1968-06-14,Male,juan23@adventure-works.com,2021-06-14
18822,536,Beaverton,United States,NULL,GregoryFerrier,1967-12-23,Male,gregory26@adventure-works.com,2021-08-10
18823,298,Bellflower,United States,NULL,RussellXu,1967-10-24,Male,russell9@adventure-works.com,2021-06-06
18824,331,La Jolla,United States,NULL,ElijahCollins,1968-02-21,Male,elijah31@adventure-works.com,2021-11-29
18825,358,San Carlos,United States,NULL,BrandonSmith,1973-09-18,Male,brandon37@adventure-works.com,2021-09-09
18826,62,Royal Oak,Canada,NULL,AllisonStewart,1972-06-23,Female,allison24@adventure-works.com,2021-03-13
18827,536,Beaverton,United States,NULL,CarmenRaman,1972-11-18,Female,carmen15@adventure-works.com,2021-12-27
18828,616,Everett,United States,NULL,MorganWright,1966-08-16,Female,morgan17@adventure-works.com,2021-09-15
18829,618,Issaquah,United States,NULL,JacksonSimmons,1966-09-11,Male,jackson17@adventure-works.com,2021-12-03
18830,298,Bellflower,United States,NULL,KristineOrtega,1967-03-08,Female,kristine22@adventure-works.com,2021-11-17
18831,298,Bellflower,United States,NULL,AndyHernandez,1967-06-27,Male,andy8@adventure-works.com,2021-12-26
18832,355,Redwood City,United States,NULL,DylanJackson,1967-02-04,Male,dylan42@adventure-works.com,2021-12-12
18833,334,Lakewood,United States,NULL,MorganBaker,1960-08-30,Female,morgan13@adventure-works.com,2021-12-09
18834,614,Edmonds,United States,NULL,AnaFoster,1961-04-18,Female,ana15@adventure-works.com,2021-12-28
18835,316,El Cajon,United States,NULL,IsabelleColeman,1960-10-11,Female,isabelle6@adventure-works.com,2021-01-29
18836,633,Puyallup,United States,NULL,NicoleCooper,1960-08-13,Female,nicole35@adventure-works.com,2021-03-27
18837,372,Spring Valley,United States,NULL,AmandaHernandez,1961-04-11,Female,amanda61@adventure-works.com,2021-06-05
18838,372,Spring Valley,United States,NULL,NatalieMorris,1966-09-09,Female,natalie2@adventure-works.com,2021-12-17
18839,60,Port Hammond,Canada,NULL,DonLee,1966-04-09,Male,don4@adventure-works.com,2021-11-10
18840,633,Puyallup,United States,NULL,AlexandriaBarnes,1961-06-17,Female,alexandria3@adventure-works.com,2021-11-29
18841,63,Shawnee,Canada,NULL,GabriellaCampbell,1942-03-06,Female,gabriella29@adventure-works.com,2021-05-02
18842,69,Victoria,Canada,NULL,JamesGonzalez,1942-01-05,Male,james58@adventure-works.com,2021-05-10
18843,536,Beaverton,United States,NULL,LuisPerez,1941-07-19,Male,luis36@adventure-works.com,2021-11-20
18844,635,Renton,United States,NULL,DaltonHernandez,1947-10-11,Male,dalton25@adventure-works.com,2021-06-21
18845,642,Tacoma,United States,NULL,KatherineHughes,1941-09-29,Female,katherine37@adventure-works.com,2021-04-22
18846,644,Walla Walla,United States,NULL,DebHughes,1941-08-31,Male,deb8@adventure-works.com,2022-01-03
18847,553,Woodburn,United States,NULL,ArianaRichardson,1947-05-08,Female,ariana8@adventure-works.com,2021-08-19
18848,299,Berkeley,United States,NULL,ChristianHarris,1941-11-01,Male,christian49@adventure-works.com,2021-12-13
18849,632,Port Orchard,United States,NULL,FaithFlores,1965-12-13,Female,faith11@adventure-works.com,2021-12-03
